Id,Weekly_Sales
1_22_2012-12-14,9449.67914917
1_22_2012-12-21,17623.7906776
1_22_2012-12-28,11284.235557
1_22_2013-01-04,8860.03029159
1_22_2013-01-11,8206.30596987
1_22_2013-01-18,8432.17167687
1_22_2013-01-25,7558.9508196
1_22_2013-02-01,11469.9539265
1_22_2013-02-08,11544.7873447
1_22_2013-02-15,11947.045919
1_22_2013-02-22,7887.75442908
1_22_2013-03-01,8809.25468248
1_22_2013-03-08,8416.16382177
1_22_2013-03-15,7913.63115633
1_22_2013-03-22,7186.03460519
1_22_2013-03-29,7721.02457188
1_22_2013-04-05,8163.81303453
1_22_2013-04-12,7688.97219704
1_22_2013-04-19,7203.60713072
1_22_2013-04-26,7464.12774478
1_22_2013-05-03,7885.35418881
1_22_2013-05-10,7822.86725194
1_22_2013-05-17,7232.00860185
1_22_2013-05-24,6520.53710845
1_22_2013-05-31,6243.75188163
1_22_2013-06-07,7252.40042612
1_22_2013-06-14,6811.95475719
1_22_2013-06-21,6479.04593861
1_22_2013-06-28,6084.86354568
1_22_2013-07-05,7224.48234207
1_22_2013-07-12,6796.12650768
1_22_2013-07-19,6770.91719178
1_22_2013-07-26,6386.07563759
1_23_2012-11-02,24249.3596017
1_23_2012-11-09,23790.8131324
1_23_2012-11-16,21163.5657489
1_23_2012-11-23,32654.166013
1_23_2012-11-30,22338.3449915
1_23_2012-12-07,24426.4571838
1_23_2012-12-14,24198.9700786
1_23_2012-12-21,57157.0447363
1_23_2012-12-28,21030.5644006
1_23_2013-01-04,17251.6601989
1_23_2013-01-11,19249.3162204
1_23_2013-01-18,18907.0755169
1_23_2013-01-25,18346.5993579
1_23_2013-02-01,22242.6061453
1_23_2013-02-08,23373.5490534
1_23_2013-02-15,23353.9823879
1_23_2013-02-22,18760.2377321
1_23_2013-03-01,20479.3017412
1_23_2013-03-08,20045.3828749
1_23_2013-03-15,19577.5935608
1_23_2013-03-22,19047.1002137
1_23_2013-03-29,18766.3266898
1_23_2013-04-05,20652.6481489
1_23_2013-04-12,20202.9870988
1_23_2013-04-19,19767.955537
1_23_2013-04-26,19452.2208369
1_23_2013-05-03,21283.8097418
1_23_2013-05-10,20875.2083307
1_23_2013-05-17,20321.2775096
1_23_2013-05-24,19758.4418504
1_23_2013-05-31,19330.4684028
1_23_2013-06-07,21333.3753781
1_23_2013-06-14,20858.5348691
1_23_2013-06-21,20366.2462389
1_23_2013-06-28,19883.9633682
1_23_2013-07-05,21889.326408
1_23_2013-07-12,21426.6856149
1_23_2013-07-19,20920.9187876
1_23_2013-07-26,20407.0225367
1_24_2012-11-02,7368.35543975
1_24_2012-11-09,7575.33161107
1_24_2012-11-16,5705.28537727
1_24_2012-11-23,11205.8184328
1_24_2012-11-30,8060.70961309
1_24_2012-12-07,7959.11096122
1_24_2012-12-14,8242.9226263
1_24_2012-12-21,13873.7890789
1_24_2012-12-28,4586.68438241
1_24_2013-01-04,4607.08490886
1_24_2013-01-11,3901.90516659
1_24_2013-01-18,4133.34851205
1_24_2013-01-25,4280.92295455
1_24_2013-02-01,7558.13290391
1_24_2013-02-08,7325.01307877
1_24_2013-02-15,6706.02412158
1_24_2013-02-22,4372.29473906
1_24_2013-03-01,4120.44328217
1_24_2013-03-08,4331.00885829
1_24_2013-03-15,4522.97663735
1_24_2013-03-22,4682.56441971
1_24_2013-03-29,4937.66999498
1_24_2013-04-05,4638.86606661
1_24_2013-04-12,4843.60719775
1_24_2013-04-19,5061.65721722
1_24_2013-04-26,5312.30956279
1_24_2013-05-03,5046.55275977
1_24_2013-05-10,5248.3072316
1_24_2013-05-17,5375.6297474
1_24_2013-05-24,5506.44669064
1_24_2013-05-31,5711.41311775
1_24_2013-06-07,5459.35734501
1_24_2013-06-14,5639.70564217
1_24_2013-06-21,5795.50977178
1_24_2013-06-28,5965.35295168
1_24_2013-07-05,5780.69031086
1_24_2013-07-12,5970.23221059
1_24_2013-07-19,6086.57036465
1_24_2013-07-26,6228.87729116
1_25_2012-11-02,10773.0689237
1_25_2012-11-09,10378.3286654
1_25_2012-11-16,9177.40837004
1_25_2012-11-23,11922.9158956
1_25_2012-11-30,9305.57369763
1_25_2012-12-07,10392.3013518
1_25_2012-12-14,10186.1253271
1_25_2012-12-21,16605.5421785
1_25_2012-12-28,8391.16202498
1_25_2013-01-04,7235.48254253
1_25_2013-01-11,10990.1373234
1_25_2013-01-18,10713.2263711
1_25_2013-01-25,10276.4362254
1_25_2013-02-01,10207.3928972
1_25_2013-02-08,10640.5796818
1_25_2013-02-15,10386.5324836
1_25_2013-02-22,10381.8545342
1_25_2013-03-01,11368.3337675
1_25_2013-03-08,11001.1102644
1_25_2013-03-15,10618.0739539
1_25_2013-03-22,10202.4576958
1_25_2013-03-29,9970.5128928
1_25_2013-04-05,11019.2617763
1_25_2013-04-12,10640.1421423
1_25_2013-04-19,10259.3439539
1_25_2013-04-26,9987.30079394
1_25_2013-05-03,10988.6179682
1_25_2013-05-10,10669.8420551
1_25_2013-05-17,10274.5631757
1_25_2013-05-24,9861.6064367
1_25_2013-05-31,9511.45282406
1_25_2013-06-07,10642.4775005
1_25_2013-06-14,10268.643839
1_25_2013-06-21,9910.79571815
1_25_2013-06-28,9543.83860856
1_25_2013-07-05,10649.3822004
1_25_2013-07-12,10277.2206596
1_25_2013-07-19,9964.79075665
1_25_2013-07-26,9599.48796359
1_26_2012-11-02,8827.0966729
1_26_2012-11-09,8265.79347245
1_26_2012-11-16,7435.05116782
1_26_2012-11-23,10646.3438443
1_26_2012-11-30,6449.88861175
1_26_2012-12-07,8384.985815
1_26_2012-12-14,9211.39711029
1_26_2012-12-21,13119.252591
1_26_2012-12-28,5164.08196101
1_26_2013-01-04,4593.43743756
1_26_2013-01-11,7188.90977735
1_26_2013-01-18,7476.86327869
1_26_2013-01-25,6573.97874028
1_26_2013-02-01,7908.37720112
1_26_2013-02-08,7745.92001235
1_26_2013-02-15,8550.94677199
1_26_2013-02-22,6820.73769958
1_26_2013-03-01,7709.91723816
1_26_2013-03-08,7345.32708052
1_26_2013-03-15,6855.12796525
1_26_2013-03-22,6110.64270883
1_26_2013-03-29,6733.57661077
1_26_2013-04-05,7141.39509079
1_26_2013-04-12,6688.51437385
1_26_2013-04-19,6233.9142374
1_26_2013-04-26,6570.7819198
1_26_2013-05-03,6964.221866
1_26_2013-05-10,6934.47759912
1_26_2013-05-17,6308.84553443
1_26_2013-05-24,5561.2451159
1_26_2013-05-31,5312.73784713
1_26_2013-06-07,6336.10297892
1_26_2013-06-14,5901.94985897
1_26_2013-06-21,5561.83825344
1_26_2013-06-28,5168.17965
1_26_2013-07-05,6358.01271972
1_26_2013-07-12,5942.63413297
1_26_2013-07-19,5892.71644084
1_26_2013-07-26,5489.79448948
1_27_2012-11-02,2089.63106705
1_27_2012-11-09,1946.84435569
1_27_2012-11-16,1914.05917957
1_27_2012-11-23,2227.67691706
1_27_2012-11-30,2029.41348764
1_27_2012-12-07,1942.63940966
1_27_2012-12-14,2409.64287212
1_27_2012-12-21,4478.24621108
1_27_2012-12-28,2296.36424091
1_27_2013-01-04,1869.72169702
1_27_2013-01-11,1290.60970646
1_27_2013-01-18,1535.11301848
1_27_2013-01-25,1267.55647256
1_27_2013-02-01,1839.8789063
1_27_2013-02-08,1687.44010015
1_27_2013-02-15,2238.77819163
1_27_2013-02-22,1470.63090718
1_27_2013-03-01,1542.95453385
1_27_2013-03-08,1491.17552953
1_27_2013-03-15,1391.48472035
1_27_2013-03-22,1191.50337405
1_27_2013-03-29,1580.00428397
1_27_2013-04-05,1345.17376262
1_27_2013-04-12,1255.18355917
1_27_2013-04-19,1156.05282811
1_27_2013-04-26,1411.72795649
1_27_2013-05-03,1185.51949917
1_27_2013-05-10,1297.98814542
1_27_2013-05-17,1174.53357336
1_27_2013-05-24,991.073172644
1_27_2013-05-31,997.826571362
1_27_2013-06-07,1025.55638032
1_27_2013-06-14,959.703143943
1_27_2013-06-21,953.78458499
1_27_2013-06-28,913.699548656
1_27_2013-07-05,1014.29756999
1_27_2013-07-12,951.593427732
1_27_2013-07-19,1107.93123617
1_27_2013-07-26,1080.6802589
1_28_2012-11-02,828.14614212
1_28_2012-11-09,751.254002904
1_28_2012-11-16,813.157787298
1_28_2012-11-23,774.411924151
1_28_2012-11-30,550.430018793
1_28_2012-12-07,751.066671163
1_28_2012-12-14,920.451610728
1_28_2012-12-21,870.388981121
1_28_2012-12-28,631.375862093
1_28_2013-01-04,681.466639476
1_28_2013-01-11,769.392625924
1_28_2013-01-18,841.628090724
1_28_2013-01-25,701.262099002
1_28_2013-02-01,630.106852919
1_28_2013-02-08,600.529296939
1_28_2013-02-15,834.900018974
1_28_2013-02-22,701.758749491
1_28_2013-03-01,774.283031741
1_28_2013-03-08,731.786822286
1_28_2013-03-15,666.178273253
1_28_2013-03-22,554.151893162
1_28_2013-03-29,686.196668445
1_28_2013-04-05,669.315627696
1_28_2013-04-12,611.084568816
1_28_2013-04-19,553.493053713
1_28_2013-04-26,635.57222686
1_28_2013-05-03,619.37384933
1_28_2013-05-10,634.374960416
1_28_2013-05-17,540.703631806
1_28_2013-05-24,426.108860977
1_28_2013-05-31,403.366233542
1_28_2013-06-07,496.618678753
1_28_2013-06-14,439.918969845
1_28_2013-06-21,397.811980619
1_28_2013-06-28,347.400420999
1_28_2013-07-05,475.14519307
1_28_2013-07-12,422.352072972
1_28_2013-07-19,427.831797444
1_28_2013-07-26,373.871733575
1_29_2012-11-02,5531.88520691
1_29_2012-11-09,5219.68484837
1_29_2012-11-16,4884.73206263
1_29_2012-11-23,6265.52926087
1_29_2012-11-30,4553.08525226
1_29_2012-12-07,5326.38597457
1_29_2012-12-14,5666.19422596
1_29_2012-12-21,13279.8906738
1_29_2012-12-28,6104.01396471
1_29_2013-01-04,4815.2217576
1_29_2013-01-11,4576.66174254
1_29_2013-01-18,4656.2955052
1_29_2013-01-25,4170.70983046
1_29_2013-02-01,5749.36122909
1_29_2013-02-08,6647.86506242
1_29_2013-02-15,7454.47784621
1_29_2013-02-22,4259.72358731
1_29_2013-03-01,4849.54645104
1_29_2013-03-08,4627.44468935
1_29_2013-03-15,4342.61812093
1_29_2013-03-22,3932.48820738
1_29_2013-03-29,4171.13940484
1_29_2013-04-05,4581.60168195
1_29_2013-04-12,4317.71908346
1_29_2013-04-19,4057.29777267
1_29_2013-04-26,4165.16894789
1_29_2013-05-03,4561.89805141
1_29_2013-05-10,4488.41027878
1_29_2013-05-17,4121.75048453
1_29_2013-05-24,3701.04847675
1_29_2013-05-31,3529.65712411
1_29_2013-06-07,4233.36415834
1_29_2013-06-14,3970.18133152
1_29_2013-06-21,3741.70770024
1_29_2013-06-28,3493.49101846
1_29_2013-07-05,4276.18431868
1_29_2013-07-12,4024.4196261
1_29_2013-07-19,3914.6045163
1_29_2013-07-26,3653.42868633
1_30_2012-11-02,2725.43561249
1_30_2012-11-09,2722.93662434
1_30_2012-11-16,2252.7301276
1_30_2012-11-23,2779.97262099
1_30_2012-11-30,1891.90371379
1_30_2012-12-07,2780.41427262
1_30_2012-12-14,2251.19490623
1_30_2012-12-21,3500.484765
1_30_2012-12-28,2286.41412863
1_30_2013-01-04,2449.75875567
1_30_2013-01-11,3826.22425576
1_30_2013-01-18,3467.19054716
1_30_2013-01-25,3532.96420922
1_30_2013-02-01,4173.58883303
1_30_2013-02-08,4792.57834702
1_30_2013-02-15,4640.99804791
1_30_2013-02-22,3170.39553469
1_30_2013-03-01,3471.98890369
1_30_2013-03-08,3383.75594786
1_30_2013-03-15,3325.54921305
1_30_2013-03-22,3336.11706644
1_30_2013-03-29,2857.69210283
1_30_2013-04-05,3558.25339769
1_30_2013-04-12,3502.11316502
1_30_2013-04-19,3466.94503534
1_30_2013-04-26,3114.35916456
1_30_2013-05-03,3789.33607892
1_30_2013-05-10,3532.54734977
1_30_2013-05-17,3439.11607832
1_30_2013-05-24,3407.51359941
1_30_2013-05-31,3256.98914332
1_30_2013-06-07,3743.11490094
1_30_2013-06-14,3641.31705052
1_30_2013-06-21,3458.72466634
1_30_2013-06-28,3322.23299248
1_30_2013-07-05,3751.01889345
1_30_2013-07-12,3654.45590374
1_30_2013-07-19,3277.53342007
1_30_2013-07-26,3103.59258658
1_31_2012-11-02,2013.27624812
1_31_2012-11-09,2367.51428474
1_31_2012-11-16,1440.30936857
1_31_2012-11-23,1822.57363463
1_31_2012-11-30,3087.86237007
1_31_2012-12-07,2541.58924097
1_31_2012-12-14,2369.74736472
1_31_2012-12-21,5281.95255123
1_31_2012-12-28,2125.78483793
1_31_2013-01-04,1816.70774658
1_31_2013-01-11,1263.1148411
1_31_2013-01-18,1264.83513375
1_31_2013-01-25,1693.69558382
1_31_2013-02-01,2870.75299182
1_31_2013-02-08,2645.92913246
1_31_2013-02-15,2175.43542309
1_31_2013-02-22,1439.44905933
1_31_2013-03-01,894.167372081
1_31_2013-03-08,1163.9358566
1_31_2013-03-15,1465.54386782
1_31_2013-03-22,1838.7503923
1_31_2013-03-29,1720.41195956
1_31_2013-04-05,1407.74311521
1_31_2013-04-12,1709.71399963
1_31_2013-04-19,2030.50187774
1_31_2013-04-26,2036.04057778
1_31_2013-05-03,1748.80660529
1_31_2013-05-10,1854.56972655
1_31_2013-05-17,2130.07533518
1_31_2013-05-24,2465.70643992
1_31_2013-05-31,2675.16990294
1_31_2013-06-07,2146.31386785
1_31_2013-06-14,2406.72286707
1_31_2013-06-21,2591.16235391
1_31_2013-06-28,2818.9449641
1_31_2013-07-05,2279.94099831
1_31_2013-07-12,2544.28299192
1_31_2013-07-19,2543.45170492
1_31_2013-07-26,2738.12409516
1_32_2012-11-02,9508.20455668
1_32_2012-11-09,8905.24715049
1_32_2012-11-16,6042.4935428
1_32_2012-11-23,10230.0411029
1_32_2012-11-30,7503.17778146
1_32_2012-12-07,8980.85742449
1_32_2012-12-14,9708.25990346
1_32_2012-12-21,39351.2084104
1_32_2012-12-28,11987.1330815
1_32_2013-01-04,6059.41200347
1_32_2013-01-11,7769.75109469
1_32_2013-01-18,8000.17543338
1_32_2013-01-25,7104.26592764
1_32_2013-02-01,8793.72235796
1_32_2013-02-08,12728.7959235
1_32_2013-02-15,21730.0132326
1_32_2013-02-22,7537.70809475
1_32_2013-03-01,8554.8857308
1_32_2013-03-08,8146.73541419
1_32_2013-03-15,7628.09177699
1_32_2013-03-22,6881.27060414
1_32_2013-03-29,7428.4707125
1_32_2013-04-05,7942.31780002
1_32_2013-04-12,7450.32376501
1_32_2013-04-19,6945.25611574
1_32_2013-04-26,7208.50827817
1_32_2013-05-03,7699.44665081
1_32_2013-05-10,7635.61613692
1_32_2013-05-17,7035.84710781
1_32_2013-05-24,6310.41593706
1_32_2013-05-31,6023.8017878
1_32_2013-06-07,7116.95839823
1_32_2013-06-14,6664.59352822
1_32_2013-06-21,6327.74238393
1_32_2013-06-28,5925.06375414
1_32_2013-07-05,7147.94308584
1_32_2013-07-12,6706.62648424
1_32_2013-07-19,6695.31064664
1_32_2013-07-26,6306.78545414
1_33_2012-11-02,6868.12046053
1_33_2012-11-09,7043.74160255
1_33_2012-11-16,5325.70546808
1_33_2012-11-23,10336.4521672
1_33_2012-11-30,7835.20496201
1_33_2012-12-07,7411.78372774
1_33_2012-12-14,7462.63459219
1_33_2012-12-21,13673.8364532
1_33_2012-12-28,4199.73290987
1_33_2013-01-04,3769.39176268
1_33_2013-01-11,3948.18738977
1_33_2013-01-18,4020.59441643
1_33_2013-01-25,4178.71551849
1_33_2013-02-01,6681.42776456
1_33_2013-02-08,7043.83679779
1_33_2013-02-15,6658.24876875
1_33_2013-02-22,4201.31127303
1_33_2013-03-01,4122.17834853
1_33_2013-03-08,4271.4177768
1_33_2013-03-15,4418.08694551
1_33_2013-03-22,4565.82787771
1_33_2013-03-29,4614.20714127
1_33_2013-04-05,4622.02733061
1_33_2013-04-12,4778.0905555
1_33_2013-04-19,4950.26917621
1_33_2013-04-26,5037.92636309
1_33_2013-05-03,5064.72253168
1_33_2013-05-10,5151.28782258
1_33_2013-05-17,5242.08708851
1_33_2013-05-24,5356.05486466
1_33_2013-05-31,5480.53679508
1_33_2013-06-07,5448.0951318
1_33_2013-06-14,5572.19429548
1_33_2013-06-21,5652.41227592
1_33_2013-06-28,5757.69189728
1_33_2013-07-05,5756.94029875
1_33_2013-07-12,5889.06083987
1_33_2013-07-19,5877.06123061
1_33_2013-07-26,5950.99590144
1_34_2012-11-02,11846.9361342
1_34_2012-11-09,11297.6406535
1_34_2012-11-16,10379.1797994
1_34_2012-11-23,16253.5391296
1_34_2012-11-30,8881.010652
1_34_2012-12-07,11293.3747245
1_34_2012-12-14,10474.2771275
1_34_2012-12-21,17396.0925826
1_34_2012-12-28,9945.38371878
1_34_2013-01-04,8878.43217057
1_34_2013-01-11,12552.8058269
1_34_2013-01-18,11851.8160038
1_34_2013-01-25,11393.0217541
1_34_2013-02-01,12582.3943734
1_34_2013-02-08,14114.7896626
1_34_2013-02-15,13863.1786471
1_34_2013-02-22,11615.9614499
1_34_2013-03-01,13268.2553107
1_34_2013-03-08,12685.0592524
1_34_2013-03-15,12133.2117672
1_34_2013-03-22,11641.6916689
1_34_2013-03-29,10872.531015
1_34_2013-04-05,12851.9701303
1_34_2013-04-12,12286.4965633
1_34_2013-04-19,11713.3820474
1_34_2013-04-26,10993.064554
1_34_2013-05-03,12881.3363505
1_34_2013-05-10,12249.3123511
1_34_2013-05-17,11757.7973861
1_34_2013-05-24,11283.8985573
1_34_2013-05-31,10685.2890184
1_34_2013-06-07,12537.5160815
1_34_2013-06-14,11983.5317968
1_34_2013-06-21,11428.9652551
1_34_2013-06-28,10874.6923699
1_34_2013-07-05,12586.1139093
1_34_2013-07-12,12023.6278786
1_34_2013-07-19,11445.6829411
1_34_2013-07-26,10909.2895645
1_35_2012-11-02,2601.12219919
1_35_2012-11-09,2485.26401884
1_35_2012-11-16,2654.73550785
1_35_2012-11-23,3029.92648071
1_35_2012-11-30,2280.72531452
1_35_2012-12-07,2490.08139021
1_35_2012-12-14,2348.44119015
1_35_2012-12-21,3954.61291603
1_35_2012-12-28,2335.00376925
1_35_2013-01-04,2055.74545344
1_35_2013-01-11,2811.17261445
1_35_2013-01-18,2678.02853126
1_35_2013-01-25,2565.8098688
1_35_2013-02-01,2875.14566441
1_35_2013-02-08,3016.6555777
1_35_2013-02-15,2534.71850906
1_35_2013-02-22,2568.55222852
1_35_2013-03-01,2899.6949456
1_35_2013-03-08,2779.6939308
1_35_2013-03-15,2661.24825091
1_35_2013-03-22,2546.30351864
1_35_2013-03-29,2407.27783996
1_35_2013-04-05,2806.9495382
1_35_2013-04-12,2688.52628624
1_35_2013-04-19,2571.03102793
1_35_2013-04-26,2438.08123384
1_35_2013-05-03,2819.96813818
1_35_2013-05-10,2691.9177174
1_35_2013-05-17,2572.16802822
1_35_2013-05-24,2455.3694024
1_35_2013-05-31,2332.4077545
1_35_2013-06-07,2721.49008807
1_35_2013-06-14,2601.01894908
1_35_2013-06-21,2476.81180649
1_35_2013-06-28,2354.73619067
1_35_2013-07-05,2724.30045005
1_35_2013-07-12,2604.0255954
1_35_2013-07-19,2470.71465131
1_35_2013-07-26,2347.00465475
1_36_2012-11-02,1440.0877029
1_36_2012-11-09,1377.46423615
1_36_2012-11-16,1385.26265079
1_36_2012-11-23,1846.35997133
1_36_2012-11-30,1263.87369017
1_36_2012-12-07,1474.62238973
1_36_2012-12-14,883.752626648
1_36_2012-12-21,4271.65610291
1_36_2012-12-28,1877.26201887
1_36_2013-01-04,774.536172875
1_36_2013-01-11,1303.1355663
1_36_2013-01-18,910.481585462
1_36_2013-01-25,965.761401959
1_36_2013-02-01,1427.10437806
1_36_2013-02-08,1831.14978919
1_36_2013-02-15,1092.54985375
1_36_2013-02-22,974.347658001
1_36_2013-03-01,1518.71385175
1_36_2013-03-08,1379.02337859
1_36_2013-03-15,1283.66106842
1_36_2013-03-22,1279.61573625
1_36_2013-03-29,760.979838749
1_36_2013-04-05,1631.4587252
1_36_2013-04-12,1525.09663603
1_36_2013-04-19,1423.40238086
1_36_2013-04-26,1017.06924502
1_36_2013-05-03,1853.50236768
1_36_2013-05-10,1578.16056284
1_36_2013-05-17,1517.24178845
1_36_2013-05-24,1505.81963157
1_36_2013-05-31,1318.34029061
1_36_2013-06-07,1958.29810917
1_36_2013-06-14,1837.19326125
1_36_2013-06-21,1671.38286462
1_36_2013-06-28,1531.04675481
1_36_2013-07-05,2075.40343336
1_36_2013-07-12,1949.59330341
1_36_2013-07-19,1656.69061433
1_36_2013-07-26,1511.78961461
1_37_2012-11-02,2764.94962274
1_37_2012-11-09,2715.67074655
1_37_2012-11-16,2540.85244594
1_37_2012-11-23,2758.40107169
1_37_2012-11-30,2067.38230817
1_37_2012-12-07,2770.87644924
1_37_2012-12-14,2574.38231174
1_37_2012-12-21,2470.27886826
1_37_2012-12-28,2453.67465979
1_37_2013-01-04,2593.56288378
1_37_2013-01-11,2790.4503308
1_37_2013-01-18,2640.55836785
1_37_2013-01-25,2608.63128811
1_37_2013-02-01,3462.41804123
1_37_2013-02-08,3610.8888455
1_37_2013-02-15,3488.60566984
1_37_2013-02-22,2542.03387294
1_37_2013-03-01,2795.95740984
1_37_2013-03-08,2722.40438031
1_37_2013-03-15,2656.74602058
1_37_2013-03-22,2609.52780864
1_37_2013-03-29,2426.48523876
1_37_2013-04-05,2816.23001872
1_37_2013-04-12,2751.60672656
1_37_2013-04-19,2693.41774388
1_37_2013-04-26,2546.03295527
1_37_2013-05-03,2921.67995882
1_37_2013-05-10,2799.84792607
1_37_2013-05-17,2721.90275823
1_37_2013-05-24,2661.67623568
1_37_2013-05-31,2570.19923
1_37_2013-06-07,2900.55173992
1_37_2013-06-14,2822.08084942
1_37_2013-06-21,2719.75715612
1_37_2013-06-28,2631.04488178
1_37_2013-07-05,2939.46383811
1_37_2013-07-12,2862.80446809
1_37_2013-07-19,2703.79381466
1_37_2013-07-26,2603.46006641
1_38_2012-11-02,84073.2194335
1_38_2012-11-09,80499.0101331
1_38_2012-11-16,71361.7957919
1_38_2012-11-23,56451.7361255
1_38_2012-11-30,75429.8147278
1_38_2012-12-07,81781.3671173
1_38_2012-12-14,78831.9527584
1_38_2012-12-21,61922.9846772
1_38_2012-12-28,66265.4155989
1_38_2013-01-04,88896.6571533
1_38_2013-01-11,87927.3237712
1_38_2013-01-18,84394.0212452
1_38_2013-01-25,80053.0593565
1_38_2013-02-01,95740.6443062
1_38_2013-02-08,77952.0929074
1_38_2013-02-15,85984.7672761
1_38_2013-02-22,77848.5098668
1_38_2013-03-01,88006.8227479
1_38_2013-03-08,84410.6310863
1_38_2013-03-15,80581.6223716
1_38_2013-03-22,76361.0732593
1_38_2013-03-29,73056.0245474
1_38_2013-04-05,85658.3146302
1_38_2013-04-12,82008.2024497
1_38_2013-04-19,78560.240489
1_38_2013-04-26,75298.764672
1_38_2013-05-03,87417.5909139
1_38_2013-05-10,83558.0918276
1_38_2013-05-17,78802.9655971
1_38_2013-05-24,74148.0637322
1_38_2013-05-31,70422.0678399
1_38_2013-06-07,83493.2529336
1_38_2013-06-14,79466.5918388
1_38_2013-06-21,75031.8698891
1_38_2013-06-28,70830.4605559
1_38_2013-07-05,83867.9793243
1_38_2013-07-12,79973.2157764
1_38_2013-07-19,74828.4270985
1_38_2013-07-26,70213.7408146
1_40_2012-11-02,61898.9113631
1_40_2012-11-09,59591.1307311
1_40_2012-11-16,58681.6412052
1_40_2012-11-23,56809.74657
1_40_2012-11-30,58622.9665776
1_40_2012-12-07,59060.0730196
1_40_2012-12-14,60640.1639329
1_40_2012-12-21,64994.9931498
1_40_2012-12-28,57835.814421
1_40_2013-01-04,66354.1332742
1_40_2013-01-11,63499.5683474
1_40_2013-01-18,63676.9672543
1_40_2013-01-25,60602.2527783
1_40_2013-02-01,65152.5936752
1_40_2013-02-08,63061.524014
1_40_2013-02-15,66407.1136946
1_40_2013-02-22,61779.6897933
1_40_2013-03-01,65552.1832191
1_40_2013-03-08,63829.797524
1_40_2013-03-15,61810.152979
1_40_2013-03-22,59163.9930994
1_40_2013-03-29,60255.8761952
1_40_2013-04-05,62611.2582531
1_40_2013-04-12,60645.9077617
1_40_2013-04-19,58612.8219886
1_40_2013-04-26,58849.8072234
1_40_2013-05-03,61060.6478522
1_40_2013-05-10,60404.7626638
1_40_2013-05-17,58273.9271839
1_40_2013-05-24,55753.2789408
1_40_2013-05-31,54412.5669178
1_40_2013-06-07,58433.0317961
1_40_2013-06-14,56639.5151364
1_40_2013-06-21,55249.1186819
1_40_2013-06-28,53628.8877774
1_40_2013-07-05,57897.2602645
1_40_2013-07-12,56118.0681648
1_40_2013-07-19,55801.361083
1_40_2013-07-26,54282.0238626
1_41_2012-11-02,1528.48013192
1_41_2012-11-09,1534.4799087
1_41_2012-11-16,959.691121724
1_41_2012-11-23,2629.89608963
1_41_2012-11-30,1494.83921932
1_41_2012-12-07,1644.54847452
1_41_2012-12-14,1916.10811635
1_41_2012-12-21,3830.00470475
1_41_2012-12-28,1166.07063236
1_41_2013-01-04,410.29640412
1_41_2013-01-11,553.39324218
1_41_2013-01-18,710.512014905
1_41_2013-01-25,630.682453923
1_41_2013-02-01,665.446518668
1_41_2013-02-08,638.247317369
1_41_2013-02-15,816.654575138
1_41_2013-02-22,614.798846287
1_41_2013-03-01,548.148442535
1_41_2013-03-08,588.101704304
1_41_2013-03-15,598.133558635
1_41_2013-03-22,550.255053701
1_41_2013-03-29,774.062340818
1_41_2013-04-05,607.992483327
1_41_2013-04-12,630.577015924
1_41_2013-04-19,659.606790378
1_41_2013-04-26,834.425292805
1_41_2013-05-03,681.722651926
1_41_2013-05-10,771.930788392
1_41_2013-05-17,727.164289332
1_41_2013-05-24,664.236358664
1_41_2013-05-31,720.325767975
1_41_2013-06-07,678.451369903
1_41_2013-06-14,691.767793392
1_41_2013-06-21,708.044590426
1_41_2013-06-28,722.667933421
1_41_2013-07-05,741.065964914
1_41_2013-07-12,762.096160641
1_41_2013-07-19,805.839855108
1_41_2013-07-26,805.033213254
1_42_2012-11-02,7592.59064067
1_42_2012-11-09,7471.14968285
1_42_2012-11-16,7915.97313802
